Case ID,Complete Timestamp,Activity,label,event_nr,case_length,Work_Order_Qty,Part_Desc_,Rework,finished,Activity_Final Inspection Q.C.,Activity_Lapping - Machine 1,Activity_Laser Marking - Machine 7,Activity_Packing,Activity_Turning & Milling - Machine 4,Activity_Turning & Milling - Machine 5,Activity_Turning & Milling - Machine 6,Activity_Turning & Milling - Machine 8,Activity_Turning & Milling - Machine 9,Activity_Turning & Milling Q.C.,Activity_other,Resource_ID0420,Resource_ID0937,Resource_ID0997,Resource_ID0998,Resource_ID3767,Resource_ID3846,Resource_ID4132,Resource_ID4163,Resource_ID4167,Resource_ID4219,Resource_ID4287,Resource_ID4326,Resource_ID4355,Resource_ID4385,Resource_ID4429,Resource_ID4445,Resource_ID4491,Resource_ID4493,Resource_ID4528,Resource_ID4529,Resource_ID4618,Resource_ID4641,Resource_ID4718,Resource_ID4794,Resource_ID4820,Resource_ID4872,Resource_ID4882,Resource_ID4932,Resource_other,Report_Type_B,Report_Type_D,Report_Type_S,Resource.1_Machine 1 - Lapping,Resource.1_Machine 10 - Grinding,Resource.1_Machine 11 - Grinding,Resource.1_Machine 12 - Grinding,Resource.1_Machine 14 - Milling,Resource.1_Machine 15 - Turning,Resource.1_Machine 16 - Milling,Resource.1_Machine 2 - Round Grinding,Resource.1_Machine 27 - Grinding,Resource.1_Machine 3 - Round Grinding,Resource.1_Machine 4 - Turning & Milling,Resource.1_Machine 5 - Turning & Milling,Resource.1_Machine 6 - Turning & Milling,Resource.1_Machine 7- Laser Marking,Resource.1_Machine 8 - Turning & Milling,Resource.1_Machine 9 - Turning & Milling,Resource.1_Packing,Resource.1_Quality Check 1,Resource.1_Wire Cut - Machine 13,Resource.1_other,Qty_Completed_mean,Qty_Completed_max,Qty_Completed_min,Qty_Completed_sum,Qty_Completed_std,Qty_for_MRB_mean,Qty_for_MRB_max,Qty_for_MRB_min,Qty_for_MRB_sum,Qty_for_MRB_std,activity_duration_mean,activity_duration_max,activity_duration_min,activity_duration_sum,activity_duration_std,hour_mean,hour_max,hour_min,hour_sum,hour_std,weekday_mean,weekday_max,weekday_min,weekday_sum,weekday_std,month_mean,month_max,month_min,month_sum,month_std,timesincemidnight_mean,timesincemidnight_max,timesincemidnight_min,timesincemidnight_sum,timesincemidnight_std,timesincelastevent_mean,timesincelastevent_max,timesincelastevent_min,timesincelastevent_sum,timesincelastevent_std,timesincecasestart_mean,timesincecasestart_max,timesincecasestart_min,timesincecasestart_sum,timesincecasestart_std,event_nr_mean,event_nr_max,event_nr_min,event_nr_sum,event_nr_std,open_cases_mean,open_cases_max,open_cases_min,open_cases_sum,open_cases_std,predicted_value,proba_of_regular
Case273_15,2012-02-09 18:00:00,Final Inspection Q.C.,regular,15.0,15,12.0,Spur Gear,missing,1,3,1,1,1,0,0,0,0,3,1,5,0,0,0,3,0,2,1,0,0,0,0,0,0,0,0,0,1,0,2,0,4,0,0,0,0,2,0,0,0,0,12,3,1,0,1,3,0,0,0,0,1,0,0,0,0,1,0,3,1,4,0,0,6.4,12.0,0.0,96.0,5.526559249918265,0.0,0.0,0.0,0.0,0.0,182.86666666666667,903.0,1.0,2743.0,230.60382436014328,13.266666666666667,23.0,1.0,199.0,5.812138365606275,1.8666666666666667,3.0,0.0,28.0,1.1254628677422756,1.6666666666666667,2.0,1.0,25.0,0.48795003647426655,819.4,1426.0,60.0,12291.0,352.18781515387093,2127.0,19978.0,0.0,31905.0,5167.670102252491,20604.4,31905.0,0.0,309066.0,13856.789639533601,8.0,15.0,1.0,120.0,4.47213595499958,35.06666666666667,37.0,33.0,526.0,1.2798809468443688,regular,0.9055984930011518
Case58_3,2012-02-09 18:14:00,other,regular,3.0,7,28.0,Adjusting Nut,missing,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,1,2,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,3.3333333333333335,10.0,0.0,10.0,5.773502691896257,0.0,0.0,0.0,0.0,0.0,76.0,132.0,27.0,228.0,52.848841046895245,14.0,18.0,11.0,42.0,3.605551275463989,3.0,3.0,3.0,9.0,0.0,2.0,2.0,2.0,6.0,0.0,862.3333333333334,1094.0,676.0,2587.0,212.6554333501341,139.33333333333334,277.0,0.0,418.0,138.50752085476563,186.33333333333334,418.0,0.0,559.0,212.65543335013413,2.0,3.0,1.0,6.0,1.0,36.666666666666664,37.0,36.0,110.0,0.5773502691896247,deviant,0.48554832021481553
Case55_2,2012-02-09 21:22:00,other,deviant,2.0,17,70.0,Bearing,missing,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,1.0,0.0,1.0,0.7071067811865476,0.0,0.0,0.0,0.0,0.0,135.0,201.0,69.0,270.0,93.33809511662427,19.0,21.0,17.0,38.0,2.8284271247461903,3.0,3.0,3.0,6.0,0.0,2.0,2.0,2.0,4.0,0.0,1175.0,1282.0,1068.0,2350.0,151.32085117392117,107.0,214.0,0.0,214.0,151.32085117392117,107.0,214.0,0.0,214.0,151.32085117392117,1.5,2.0,1.0,3.0,0.7071067811865476,36.5,37.0,36.0,73.0,0.7071067811865476,deviant,0.01647114248054022
Case73_9,2012-02-09 21:36:00,Turning & Milling - Machine 4,deviant,9.0,10,50.0,Fastener,missing,0,0,0,0,0,8,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,2,0,0,0,0,1,1,0,0,0,0,0,0,3,0,0,3,6,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,1,0,0,4.444444444444445,22.0,0.0,40.0,8.632947224313245,0.0,0.0,0.0,0.0,0.0,201.22222222222223,552.0,8.0,1811.0,167.1950790078597,12.777777777777779,23.0,2.0,115.0,6.778233135887584,2.6666666666666665,3.0,2.0,24.0,0.5,2.0,2.0,2.0,18.0,0.0,795.5555555555555,1425.0,166.0,7160.0,410.05460341005534,256.8888888888889,570.0,0.0,2312.0,187.78141843939488,1331.5555555555557,2312.0,0.0,11984.0,722.6788898105283,5.0,9.0,1.0,45.0,2.7386127875258306,35.55555555555556,37.0,34.0,320.0,0.881917103688199,deviant,0.011899197263578097
Case73_10,2012-02-09 22:43:00,Turning & Milling - Machine 4,deviant,10.0,10,50.0,Fastener,missing,1,0,0,0,0,9,0,0,0,0,1,0,0,0,1,0,0,0,0,0,2,0,0,0,0,0,2,0,0,0,0,1,1,0,0,0,0,0,0,3,0,0,4,6,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,1,0,0,5.0,22.0,0.0,50.0,8.32666399786453,0.0,0.0,0.0,0.0,0.0,195.9,552.0,8.0,1959.0,158.52896685884676,13.7,23.0,2.0,137.0,7.02456008903365,2.7,3.0,2.0,27.0,0.48304589153964794,2.0,2.0,2.0,20.0,0.0,852.3,1425.0,166.0,8523.0,426.2174849116874,237.9,570.0,0.0,2379.0,186.94826973137666,1436.3,2379.0,0.0,14363.0,757.5944458907051,5.5,10.0,1.0,55.0,3.0276503540974917,35.5,37.0,34.0,355.0,0.849836585598799,deviant,0.022964945789849606
Case195_7,2012-02-09 23:50:00,other,regular,7.0,14,80.0,Slip Ring Adapter,missing,0,0,2,0,0,0,0,0,0,0,1,4,0,0,0,2,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,6,1,2,0,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,34.285714285714285,80.0,0.0,240.0,32.283712538029064,0.0,0.0,0.0,0.0,0.0,139.85714285714286,265.0,43.0,979.0,87.44413182413209,13.0,23.0,1.0,91.0,7.094598884597588,4.0,6.0,0.0,28.0,2.6457513110645907,1.8571428571428572,2.0,1.0,13.0,0.3779644730092272,809.4285714285714,1430.0,75.0,5666.0,435.17692078159706,1926.4285714285713,6370.0,0.0,13485.0,2684.9199154501707,7104.428571428572,13485.0,0.0,49731.0,3940.3475674591136,4.0,7.0,1.0,28.0,2.160246899469287,32.857142857142854,35.0,31.0,230.0,1.345185418269099,regular,0.9981162142191858
Case28_6,2012-02-10 00:13:00,Turning & Milling - Machine 6,deviant,6.0,16,250.0,Ballnut,missing,0,0,0,0,0,0,0,4,0,0,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,0,0,0,0,0,0,2,4,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,2,0,0,1.3333333333333333,3.0,0.0,8.0,1.505545305418162,0.0,0.0,0.0,0.0,0.0,275.3333333333333,629.0,13.0,1652.0,227.92425642451192,9.5,23.0,0.0,57.0,7.713624310270756,4.0,6.0,2.0,24.0,1.2649110640673518,2.0,2.0,2.0,12.0,0.0,598.1666666666666,1419.0,13.0,3589.0,471.60297567622143,1925.6666666666667,6777.0,0.0,11554.0,2596.6403421857767,3739.1666666666665,11554.0,0.0,22435.0,4121.014604034626,3.5,6.0,1.0,21.0,1.8708286933869707,33.833333333333336,35.0,33.0,203.0,0.7527726527090807,deviant,0.10946645145143977
Case28_7,2012-02-10 06:34:00,Turning & Milling - Machine 6,deviant,7.0,16,250.0,Ballnut,missing,0,0,0,0,0,0,0,5,0,0,2,0,0,0,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,0,0,0,0,0,0,3,4,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,2,0,0,3.4285714285714284,16.0,0.0,24.0,5.711308748355986,0.0,0.0,0.0,0.0,0.0,287.14285714285717,629.0,13.0,2010.0,210.3983749710919,9.0,23.0,0.0,63.0,7.164728420068226,4.0,6.0,2.0,28.0,1.1547005383792515,2.0,2.0,2.0,14.0,0.0,569.0,1419.0,13.0,3983.0,437.3739818507727,1705.0,6777.0,0.0,11935.0,2441.237527703248,4910.0,11935.0,0.0,34370.0,4873.218238494968,4.0,7.0,1.0,28.0,2.160246899469287,34.0,35.0,33.0,238.0,0.8164965809277256,deviant,0.1529404406799958
Case55_3,2012-02-10 06:44:00,other,deviant,3.0,17,70.0,Bearing,missing,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,2,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.0,11.0,0.0,12.0,6.082762530298219,0.0,0.0,0.0,0.0,0.0,277.3333333333333,562.0,69.0,832.0,255.2103707401667,14.666666666666666,21.0,6.0,44.0,7.76745346515403,3.3333333333333335,4.0,3.0,10.0,0.5773502691896257,2.0,2.0,2.0,6.0,0.0,918.0,1282.0,404.0,2754.0,457.8165571492582,258.6666666666667,562.0,0.0,776.0,283.6500190963035,330.0,776.0,0.0,990.0,400.794211535047,2.0,3.0,1.0,6.0,1.0,36.0,37.0,35.0,108.0,1.0,deviant,0.0009896787980231032
Case192_11,2012-02-10 06:45:00,Turning & Milling - Machine 9,regular,11.0,23,200.0,Piston,Y,0,0,0,0,0,0,0,0,0,7,3,1,0,0,0,0,0,1,4,0,0,0,3,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1,0,9,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,3,0,1,2.5454545454545454,11.0,0.0,28.0,3.804303782918403,0.0,0.0,0.0,0.0,0.0,220.0909090909091,631.0,3.0,2421.0,195.83434558087842,11.545454545454545,20.0,6.0,127.0,4.344275229854489,2.3636363636363638,4.0,1.0,26.0,0.8090398349558905,1.8181818181818181,2.0,1.0,20.0,0.40451991747794525,722.1818181818181,1217.0,405.0,7944.0,258.27381523562093,3909.5454545454545,39188.0,0.0,43005.0,11705.823878425954,33634.90909090909,43005.0,0.0,369984.0,16644.18583442606,6.0,11.0,1.0,66.0,3.3166247903554,34.27272727272727,36.0,31.0,377.0,1.7939291563999484,deviant,0.48061509572232847
Case55_4,2012-02-10 07:30:00,Turning & Milling Q.C.,deviant,4.0,17,70.0,Bearing,missing,0,0,0,0,0,0,0,0,0,0,1,3,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,2,2,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3.0,11.0,0.0,12.0,5.354126134736337,0.0,0.0,0.0,0.0,0.0,215.75,562.0,31.0,863.0,242.05698364916748,12.75,21.0,6.0,51.0,7.4105780251385704,3.5,4.0,3.0,14.0,0.5773502691896257,2.0,2.0,2.0,8.0,0.0,801.0,1282.0,404.0,3204.0,441.00642474533936,205.5,562.0,0.0,822.0,254.8430889782966,453.0,822.0,0.0,1812.0,409.39793192768656,2.5,4.0,1.0,10.0,1.2909944487358056,35.75,37.0,35.0,143.0,0.9574271077563381,deviant,0.001278865676008865
Case28_8,2012-02-10 07:47:00,Turning & Milling Q.C.,deviant,8.0,16,250.0,Ballnut,missing,0,0,0,0,0,0,0,5,0,0,3,0,0,0,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,3,0,0,2,0,0,0,0,0,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,3,0,0,3.0,16.0,0.0,24.0,5.424810727442149,0.0,0.0,0.0,0.0,0.0,258.375,629.0,13.0,2067.0,211.10250556813116,8.75,23.0,0.0,70.0,6.670832032063167,4.0,6.0,2.0,32.0,1.0690449676496976,2.0,2.0,2.0,16.0,0.0,556.25,1419.0,13.0,4450.0,406.53228654068795,1501.0,6777.0,0.0,12008.0,2332.636154348,5797.25,12008.0,0.0,46378.0,5162.688107953065,4.5,8.0,1.0,36.0,2.449489742783178,34.125,35.0,33.0,273.0,0.8345229603962798,deviant,0.3194869605764614
Case6_13,2012-02-10 09:16:00,other,deviant,13.0,17,73.0,Bearing,missing,0,0,0,0,0,0,0,0,8,0,3,2,0,0,5,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,2,0,0,0,8,5,0,0,2,0,0,0,0,0,0,0,0,0,0,0,8,0,0,3,0,0,16.846153846153847,73.0,0.0,219.0,27.248382685479864,0.0,0.0,0.0,0.0,0.0,200.3846153846154,663.0,9.0,2605.0,203.84002651652204,8.461538461538462,18.0,0.0,110.0,6.022394106103549,1.9230769230769231,4.0,0.0,25.0,1.1875421719907089,2.0,2.0,2.0,26.0,0.0,537.4615384615385,1132.0,37.0,6987.0,363.23606084395846,455.84615384615387,1987.0,0.0,5926.0,615.6037478435088,2916.6923076923076,5926.0,0.0,37917.0,1646.2195775278271,7.0,13.0,1.0,91.0,3.8944404818493075,34.23076923076923,36.0,33.0,445.0,1.0127393670836715,deviant,0.41234273533688004
Case195_8,2012-02-10 09:52:00,other,regular,8.0,14,80.0,Slip Ring Adapter,missing,0,0,2,0,0,0,0,0,0,0,1,5,0,0,0,2,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,6,2,2,0,3,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,0,0,30.0,80.0,0.0,240.0,32.25346050094027,0.0,0.0,0.0,0.0,0.0,140.75,265.0,43.0,1126.0,80.99691352144228,12.5,23.0,1.0,100.0,6.718843437888484,4.0,6.0,0.0,32.0,2.449489742783178,1.875,2.0,1.0,15.0,0.3535533905932738,782.25,1430.0,75.0,6258.0,410.1636433007127,1760.875,6370.0,0.0,14087.0,2529.4724711178133,7977.25,14087.0,0.0,63818.0,4404.864186328564,4.5,8.0,1.0,36.0,2.449489742783178,33.125,35.0,31.0,265.0,1.4577379737113259,regular,0.9817422267224958
Case192_12,2012-02-10 10:40:00,Turning & Milling Q.C.,regular,12.0,23,200.0,Piston,Y,0,0,0,0,0,0,0,0,0,7,4,1,0,0,0,0,0,1,4,0,0,0,4,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1,0,10,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,4,0,1,2.3333333333333335,11.0,0.0,28.0,3.7009417310962482,0.0,0.0,0.0,0.0,0.0,207.0,631.0,3.0,2484.0,192.1486167243754,11.416666666666666,20.0,6.0,137.0,4.1660605619770585,2.5,4.0,1.0,30.0,0.9045340337332909,1.8333333333333333,2.0,1.0,22.0,0.38924947208076144,715.3333333333334,1217.0,405.0,8584.0,247.39454441450525,3603.3333333333335,39188.0,0.0,43240.0,11211.358772028996,34435.333333333336,43240.0,0.0,413224.0,16110.016208633193,6.5,12.0,1.0,78.0,3.605551275463989,34.333333333333336,36.0,31.0,412.0,1.7232808737106617,regular,0.587647096681625
Case63_3,2012-02-10 11:00:00,Turning & Milling Q.C.,deviant,3.0,8,155.0,Cable Head,missing,0,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,87.0,139.0,58.0,261.0,45.13313638558703,7.333333333333333,11.0,5.0,22.0,3.2145502536643185,3.0,4.0,2.0,9.0,1.0,2.0,2.0,2.0,6.0,0.0,453.3333333333333,660.0,308.0,1360.0,183.84051058820887,1049.3333333333333,1792.0,0.0,3148.0,934.5316117357044,1501.3333333333333,3148.0,0.0,4504.0,1579.0241712315024,2.0,3.0,1.0,6.0,1.0,34.333333333333336,35.0,33.0,103.0,1.154700538379251,deviant,0.014920610454922616
Case28_9,2012-02-10 12:29:00,Turning & Milling - Machine 6,deviant,9.0,16,250.0,Ballnut,missing,0,0,0,0,0,0,0,6,0,0,3,0,0,0,1,0,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,3,0,0,2,0,0,0,0,0,1,4,4,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,3,0,0,2.6666666666666665,16.0,0.0,24.0,5.1720402163943,0.0,0.0,0.0,0.0,0.0,263.22222222222223,629.0,13.0,2369.0,198.00301625087545,9.11111111111111,23.0,0.0,82.0,6.333333333333334,4.0,6.0,2.0,36.0,1.0,2.0,2.0,2.0,18.0,0.0,577.6666666666666,1419.0,13.0,5199.0,385.66565831040754,1365.5555555555557,6777.0,0.0,12290.0,2219.493022691844,6518.666666666667,12290.0,0.0,58668.0,5292.037225870581,5.0,9.0,1.0,45.0,2.7386127875258306,34.22222222222222,35.0,33.0,308.0,0.833333333333333,deviant,0.12056714647312017
Case63_4,2012-02-10 12:33:00,Turning & Milling - Machine 4,deviant,4.0,8,155.0,Cable Head,missing,0,0,0,0,0,3,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,1,0,0,2.25,9.0,0.0,9.0,4.5,0.0,0.0,0.0,0.0,0.0,110.25,180.0,58.0,441.0,59.33169473392783,8.5,12.0,5.0,34.0,3.5118845842842465,3.25,4.0,2.0,13.0,0.9574271077563381,2.0,2.0,2.0,8.0,0.0,528.25,753.0,308.0,2113.0,212.08862141409975,810.25,1792.0,0.0,3241.0,900.4866739713586,1936.25,3241.0,0.0,7745.0,1555.2561150284325,2.5,4.0,1.0,10.0,1.2909944487358056,34.5,35.0,33.0,138.0,0.9999999999999993,deviant,0.04030938849104738
Case195_9,2012-02-10 12:44:00,other,regular,9.0,14,80.0,Slip Ring Adapter,missing,0,0,2,0,0,0,0,0,0,0,1,6,0,0,0,2,0,0,0,0,0,0,1,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,7,2,2,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,1,0,0,27.666666666666668,80.0,0.0,249.0,30.97176133189716,0.0,0.0,0.0,0.0,0.0,144.11111111111111,265.0,43.0,1297.0,76.43370402584917,12.444444444444445,23.0,1.0,112.0,6.287112037953338,4.0,6.0,0.0,36.0,2.29128784747792,1.8888888888888888,2.0,1.0,17.0,0.3333333333333333,780.2222222222222,1430.0,75.0,7022.0,383.7211806044129,1584.3333333333333,6370.0,0.0,14259.0,2424.6555940999124,8675.222222222223,14259.0,0.0,78077.0,4621.900252541636,5.0,9.0,1.0,45.0,2.7386127875258306,33.333333333333336,35.0,31.0,300.0,1.5000000000000004,regular,0.9196983386282908
Case192_13,2012-02-10 12:53:00,Turning & Milling - Machine 9,regular,13.0,23,200.0,Piston,Y,0,0,0,0,0,0,0,0,0,8,4,1,0,0,0,0,0,2,4,0,0,0,4,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1,0,11,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,4,0,1,2.6153846153846154,11.0,0.0,34.0,3.686426940784747,0.0,0.0,0.0,0.0,0.0,218.69230769230768,631.0,3.0,2843.0,188.736758747638,11.461538461538462,20.0,6.0,149.0,3.9919791377081917,2.6153846153846154,4.0,1.0,34.0,0.9607689228305227,1.8461538461538463,2.0,1.0,24.0,0.3755338080994054,719.7692307692307,1217.0,405.0,9357.0,237.40161254933727,3336.3846153846152,39188.0,0.0,43373.0,10777.12482172666,35122.846153846156,43373.0,0.0,456597.0,15622.088981343872,7.0,13.0,1.0,91.0,3.8944404818493075,34.38461538461539,36.0,31.0,447.0,1.6602440351979186,regular,0.6508224116331022
Case55_5,2012-02-10 12:53:00,other,deviant,5.0,17,70.0,Bearing,missing,0,0,0,0,0,0,0,0,0,0,1,4,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,3,2,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,4.4,11.0,0.0,22.0,5.594640292279746,0.0,0.0,0.0,0.0,0.0,240.8,562.0,31.0,1204.0,216.9820269054559,12.6,21.0,6.0,63.0,6.4265076052238514,3.6,4.0,3.0,18.0,0.5477225575051661,2.0,2.0,2.0,10.0,0.0,795.4,1282.0,404.0,3977.0,382.1279890298537,229.0,562.0,0.0,1145.0,226.87000683210638,591.4,1145.0,0.0,2957.0,470.61427942636846,3.0,5.0,1.0,15.0,1.5811388300841898,35.6,37.0,35.0,178.0,0.8944271909999161,deviant,0.0052224430049179005
Case28_10,2012-02-11 11:31:00,Turning & Milling - Machine 6,deviant,10.0,16,250.0,Ballnut,missing,0,0,0,0,0,0,0,7,0,0,3,0,0,0,1,0,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,3,0,0,2,0,0,0,1,0,1,5,4,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,3,0,0,2.5,16.0,0.0,25.0,4.904646323187387,0.0,0.0,0.0,0.0,0.0,241.3,629.0,13.0,2413.0,199.135381085331,9.3,23.0,0.0,93.0,6.000925854492047,4.1,6.0,2.0,41.0,0.9944289260117533,2.0,2.0,2.0,20.0,0.0,589.0,1419.0,13.0,5890.0,365.3710442823843,1367.2,6777.0,0.0,13672.0,2092.564550975668,7234.0,13672.0,0.0,72340.0,5478.223799736554,5.5,10.0,1.0,55.0,3.0276503540974917,34.3,35.0,33.0,343.0,0.8232726023485645,deviant,0.0963545098304096
Case63_5,2012-02-11 19:00:00,Turning & Milling - Machine 4,deviant,5.0,8,155.0,Cable Head,missing,0,0,0,0,0,4,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,2,0,0,0,1,0,0,0,0,0,0,2,3,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,1,0,0,8.8,35.0,0.0,44.0,15.15585695366646,0.0,0.0,0.0,0.0,0.0,172.2,420.0,58.0,861.0,147.74708118944346,10.6,19.0,5.0,53.0,5.594640292279746,3.6,5.0,2.0,18.0,1.140175425099138,2.0,2.0,2.0,10.0,0.0,650.6,1140.0,308.0,3253.0,329.5205608152547,1013.6,1827.0,0.0,5068.0,902.7254842974137,2562.6,5068.0,0.0,12813.0,1943.1129148868317,3.0,5.0,1.0,15.0,1.5811388300841898,34.6,35.0,33.0,173.0,0.8944271909999153,deviant,0.004759121816694827
Case28_11,2012-02-11 21:59:00,Turning & Milling - Machine 6,deviant,11.0,16,250.0,Ballnut,missing,0,0,0,0,0,0,0,8,0,0,3,0,0,0,1,0,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,3,0,0,3,0,0,0,1,0,2,5,4,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,3,0,0,2.272727272727273,16.0,0.0,25.0,4.713616638864664,0.0,0.0,0.0,0.0,0.0,273.8181818181818,629.0,13.0,3012.0,217.53428151986446,10.363636363636363,23.0,0.0,114.0,6.697353615760889,4.181818181818182,6.0,2.0,46.0,0.9816498172140428,2.0,2.0,2.0,22.0,0.0,655.3636363636364,1419.0,13.0,7209.0,410.5993844922987,1300.0,6777.0,0.0,14300.0,1997.6531230421363,7876.363636363636,14300.0,0.0,86640.0,5616.830409986174,6.0,11.0,1.0,66.0,3.3166247903554,34.36363636363637,35.0,33.0,378.0,0.8090398349558907,deviant,0.023738724000305904
Case28_12,2012-02-12 00:11:00,Turning & Milling - Machine 6,deviant,12.0,16,250.0,Ballnut,missing,0,0,0,0,0,0,0,9,0,0,3,0,0,0,1,0,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,3,0,0,4,0,0,0,1,0,3,5,4,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,3,0,0,2.0833333333333335,16.0,0.0,25.0,4.541892543729748,0.0,0.0,0.0,0.0,0.0,261.1666666666667,629.0,13.0,3134.0,211.99049435521798,9.5,23.0,0.0,114.0,7.051756712144338,4.333333333333333,6.0,2.0,52.0,1.0730867399773196,2.0,2.0,2.0,24.0,0.0,601.6666666666666,1419.0,11.0,7220.0,433.43476668317345,1202.6666666666667,6777.0,0.0,14432.0,1934.3008759724735,8422.666666666666,14432.0,0.0,101072.0,5679.971532152305,6.5,12.0,1.0,78.0,3.605551275463989,34.416666666666664,35.0,33.0,413.0,0.7929614610987594,deviant,0.002300754236710327
Case245_10,2012-02-12 01:15:00,Lapping - Machine 1,deviant,10.0,15,5.0,Cable Head,missing,0,0,1,1,0,0,0,0,0,6,2,0,0,0,0,1,0,4,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,0,0,0,1,0,0,1,5,4,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,6,0,2,0,0,2.0,5.0,0.0,20.0,2.211083193570267,0.0,0.0,0.0,0.0,0.0,244.4,935.0,8.0,2444.0,303.4861153697517,9.7,18.0,1.0,97.0,6.03784361801095,2.5,6.0,0.0,25.0,2.1213203435596424,1.1,2.0,1.0,11.0,0.31622776601683794,608.1,1084.0,75.0,6081.0,358.85634699386014,3363.8,26392.0,0.0,33638.0,8180.313465876477,5947.1,33638.0,0.0,59471.0,10067.77084948688,5.5,10.0,1.0,55.0,3.0276503540974917,34.2,36.0,32.0,342.0,1.3984117975602044,deviant,2.638279271558923e-05
